ride_id,vehicle_type,distance_km,city,timestamp,co2_grams
R001157,bus,32.65,Chennai,2024-08-29 15:10:00,3428.25
R001158,electric_bike,20.28,Chennai,2024-08-06 12:06:00,425.88
R001159,petrol_car,5.14,Chennai,2024-04-20 22:59:00,986.88
R001160,electric_bike,5.65,Mumbai,2024-11-17 03:17:00,118.65
R001161,diesel_car,39.22,Delhi,2024-07-11 18:45:00,6706.62
R001162,petrol_car,24.98,Mumbai,2024-09-15 00:14:00,4796.16
R001163,diesel_car,24.98,Mumbai,2024-10-01 14:36:00,4271.58
R001164,petrol_car,34.55,Mumbai,2024-04-08 18:11:00,6633.6
R001165,diesel_car,22.34,Bangalore,2024-09-01 17:04:00,3820.14
R001166,diesel_car,27.12,Bangalore,2024-06-08 03:50:00,4637.52
R001167,bus,48.24,Pune,2024-02-15 15:31:00,5065.2
R001168,petrol_car,40.44,Chennai,2024-08-12 01:10:00,7764.48
R001169,diesel_car,36.27,Pune,2024-05-26 05:23:00,6202.17
R001170,electric_bike,13.27,Pune,2024-08-04 08:50:00,278.67
R001171,petrol_car,29.18,Mumbai,2024-05-27 01:37:00,5602.56
R001172,electric_bike,43.07,Bangalore,2024-06-09 00:04:00,904.47
R001173,petrol_car,44.99,Delhi,2024-03-14 03:31:00,8638.08
R001174,petrol_car,6.88,Bangalore,2024-11-20 19:12:00,1320.96
R001175,petrol_car,15.25,Mumbai,2024-06-28 19:12:00,2928.0
R001176,bus,49.43,Pune,2024-05-27 11:15:00,5190.15
R001177,diesel_car,5.93,Mumbai,2024-11-21 06:19:00,1014.03
R001178,bus,26.0,Mumbai,2024-11-07 21:43:00,2730.0
R001179,electric_bike,35.55,Chennai,2024-05-29 02:02:00,746.55
R001180,petrol_car,27.87,Delhi,2024-09-11 16:55:00,5351.04
R001181,diesel_car,47.49,Chennai,2024-02-28 05:17:00,8120.79
R001182,electric_bike,11.32,Pune,2024-05-31 14:57:00,237.72
R001183,bus,4.4,Chennai,2024-06-06 01:27:00,462.0
R001184,diesel_car,11.91,Delhi,2024-04-27 01:11:00,2036.61
R001185,diesel_car,32.41,Chennai,2024-02-29 22:11:00,5542.11
R001186,diesel_car,34.13,Chennai,2024-08-19 20:55:00,5836.23
R001187,petrol_car,29.77,Delhi,2024-09-05 13:52:00,5715.84
R001188,bus,21.41,Bangalore,2024-05-12 00:41:00,2248.05
R001189,petrol_car,32.42,Mumbai,2024-07-05 08:21:00,6224.64
R001190,electric_bike,13.11,Delhi,2024-05-26 04:41:00,275.31
R001191,diesel_car,22.76,Bangalore,2024-06-02 19:10:00,3891.96
R001192,electric_bike,6.09,Pune,2024-02-01 01:08:00,127.89
R001193,diesel_car,24.39,Chennai,2024-07-18 21:00:00,4170.69
R001194,electric_bike,28.32,Bangalore,2024-10-04 11:22:00,594.72
R001195,diesel_car,42.63,Mumbai,2024-10-29 15:11:00,7289.73
R001196,electric_bike,3.16,Bangalore,2024-05-26 22:06:00,66.36
R001197,diesel_car,18.52,Chennai,2024-08-27 20:18:00,3166.92
R001198,diesel_car,34.23,Pune,2024-11-02 10:36:00,5853.33
R001199,petrol_car,12.09,Delhi,2024-10-10 09:47:00,2321.28
R001200,petrol_car,10.02,Chennai,2024-02-21 09:00:00,1923.84
R001201,diesel_car,47.03,Bangalore,2024-11-22 11:32:00,8042.13
R001202,petrol_car,32.5,Bangalore,2024-08-16 11:44:00,6240.0
R001203,bus,6.69,Pune,2024-03-17 02:04:00,702.45
R001204,petrol_car,48.09,Bangalore,2024-12-19 16:28:00,9233.28
R001205,diesel_car,23.62,Delhi,2024-02-29 06:55:00,4039.02
R001206,bus,16.36,Bangalore,2024-03-30 21:36:00,1717.8
R001207,diesel_car,35.36,Pune,2024-11-14 06:53:00,6046.56
R001208,bus,14.09,Mumbai,2024-10-06 22:54:00,1479.45
R001209,electric_bike,29.19,Delhi,2024-02-11 01:06:00,612.99
R001210,diesel_car,13.87,Pune,2024-04-12 07:34:00,2371.77
R001211,petrol_car,28.63,Chennai,2024-03-06 06:25:00,5496.96
R001212,diesel_car,48.18,Bangalore,2024-04-15 04:47:00,8238.78
R001213,diesel_car,29.7,Pune,2024-09-01 10:30:00,5078.7
R001214,bus,13.71,Chennai,2024-12-21 02:03:00,1439.55
R001215,electric_bike,15.4,Chennai,2024-06-06 16:15:00,323.4
R001216,electric_bike,25.21,Chennai,2024-04-26 02:55:00,529.41
R001217,diesel_car,32.61,Delhi,2024-01-14 16:30:00,5576.31
R001218,petrol_car,41.76,Delhi,2024-07-30 06:52:00,8017.92
R001219,electric_bike,26.56,Pune,2024-10-25 15:56:00,557.76
R001220,bus,12.36,Pune,2024-02-23 01:19:00,1297.8
R001221,diesel_car,13.14,Chennai,2024-07-24 18:46:00,2246.94
R001222,bus,43.9,Pune,2024-08-28 05:02:00,4609.5
R001223,petrol_car,5.09,Chennai,2024-03-01 20:56:00,977.28
R001224,diesel_car,5.63,Mumbai,2024-12-12 20:50:00,962.73
R001225,diesel_car,26.49,Pune,2024-04-12 10:33:00,4529.79
R001226,petrol_car,27.2,Delhi,2024-12-22 22:46:00,5222.4
R001227,petrol_car,39.65,Bangalore,2024-07-29 15:34:00,7612.8
R001228,bus,40.22,Pune,2024-03-22 11:12:00,4223.1
R001229,diesel_car,35.27,Pune,2024-01-28 03:42:00,6031.17
R001230,electric_bike,39.48,Mumbai,2024-06-03 05:40:00,829.08
R001231,bus,44.64,Delhi,2024-01-11 02:58:00,4687.2
R001232,bus,24.22,Chennai,2024-09-23 06:30:00,2543.1
R001233,petrol_car,20.8,Mumbai,2024-05-28 09:15:00,3993.6
R001234,petrol_car,36.04,Pune,2024-07-16 14:40:00,6919.68
R001235,electric_bike,37.53,Delhi,2024-11-21 11:45:00,788.13
R001236,diesel_car,9.55,Bangalore,2024-06-19 17:36:00,1633.05
R001237,diesel_car,12.94,Chennai,2024-12-18 01:55:00,2212.74
R001238,petrol_car,11.89,Bangalore,2024-05-25 00:49:00,2282.88
R001239,electric_bike,40.82,Mumbai,2024-09-06 13:57:00,857.22
R001240,bus,36.09,Pune,2024-10-14 03:53:00,3789.45
R001241,petrol_car,5.12,Bangalore,2024-06-06 13:38:00,983.04
R001242,diesel_car,19.23,Bangalore,2024-08-06 04:32:00,3288.33
R001243,electric_bike,30.98,Pune,2024-03-25 02:36:00,650.58
R001244,diesel_car,33.17,Bangalore,2024-10-30 01:12:00,5672.07
R001245,bus,9.3,Delhi,2024-09-06 23:43:00,976.5
R001246,electric_bike,16.99,Delhi,2024-05-25 08:48:00,356.79
R001247,diesel_car,27.85,Chennai,2024-08-22 17:41:00,4762.35
R001248,diesel_car,31.73,Bangalore,2024-10-02 03:03:00,5425.83
R001249,electric_bike,30.54,Pune,2024-01-09 18:39:00,641.34
R001250,petrol_car,28.78,Chennai,2024-06-27 11:45:00,5525.76
R001251,petrol_car,5.22,Bangalore,2024-04-03 22:55:00,1002.24
R001252,petrol_car,26.7,Pune,2024-12-22 04:31:00,5126.4
R001253,electric_bike,18.0,Mumbai,2024-04-04 10:56:00,378.0
R001254,petrol_car,22.36,Chennai,2024-05-19 00:20:00,4293.12
R001255,diesel_car,44.41,Mumbai,2024-04-06 14:58:00,7594.11
R001256,electric_bike,22.64,Mumbai,2024-05-15 01:02:00,475.44
R001257,electric_bike,9.47,Pune,2024-12-13 17:01:00,198.87
R001258,petrol_car,4.91,Chennai,2024-02-07 05:13:00,942.72
R001259,electric_bike,49.74,Bangalore,2024-02-12 21:09:00,1044.54
R001260,diesel_car,35.82,Pune,2024-11-07 12:39:00,6125.22
R001261,petrol_car,31.87,Pune,2024-02-25 05:14:00,6119.04
R001262,bus,29.22,Bangalore,2024-08-17 08:36:00,3068.1
R001263,diesel_car,18.89,Bangalore,2024-09-24 08:55:00,3230.19
R001264,electric_bike,35.39,Pune,2024-04-09 19:21:00,743.19
R001265,diesel_car,32.78,Mumbai,2024-07-21 13:06:00,5605.38
R001266,electric_bike,3.24,Bangalore,2024-08-08 02:56:00,68.04
R001267,diesel_car,12.92,Bangalore,2024-04-06 13:20:00,2209.32
R001268,diesel_car,42.7,Bangalore,2024-05-18 00:14:00,7301.7
R001269,diesel_car,35.56,Chennai,2024-03-18 19:32:00,6080.76
R001270,electric_bike,35.83,Pune,2024-05-04 07:54:00,752.43
R001271,petrol_car,15.4,Bangalore,2024-04-25 00:03:00,2956.8
R001272,diesel_car,22.19,Pune,2024-03-30 07:21:00,3794.49
R001273,bus,27.71,Pune,2024-11-24 03:33:00,2909.55
R001274,diesel_car,4.51,Chennai,2024-12-19 01:17:00,771.21
R001275,diesel_car,30.52,Delhi,2024-08-03 21:02:00,5218.92
R001276,petrol_car,40.5,Delhi,2024-05-02 23:54:00,7776.0
R001277,diesel_car,13.99,Bangalore,2024-03-06 10:11:00,2392.29
R001278,electric_bike,6.3,Mumbai,2024-06-03 20:07:00,132.3
R001279,electric_bike,4.59,Pune,2024-10-13 21:18:00,96.39
R001280,petrol_car,33.15,Bangalore,2024-11-14 12:19:00,6364.8
R001281,petrol_car,40.09,Chennai,2024-07-27 22:34:00,7697.28
R001282,electric_bike,5.84,Mumbai,2024-09-22 23:15:00,122.64
R001283,petrol_car,12.28,Mumbai,2024-09-28 21:17:00,2357.76
R001284,electric_bike,31.0,Bangalore,2024-04-19 00:46:00,651.0
R001285,petrol_car,26.89,Chennai,2024-09-26 22:43:00,5162.88
R001286,diesel_car,35.32,Delhi,2024-09-14 02:46:00,6039.72
R001287,bus,17.32,Pune,2024-03-04 04:02:00,1818.6
R001288,diesel_car,12.83,Chennai,2024-08-30 18:39:00,2193.93
R001289,electric_bike,31.92,Delhi,2024-06-02 12:49:00,670.32
R001290,bus,33.49,Chennai,2024-12-07 11:40:00,3516.45
R001291,electric_bike,6.77,Bangalore,2024-04-16 07:34:00,142.17
R001292,bus,16.94,Pune,2024-11-14 05:23:00,1778.7
R001293,petrol_car,36.75,Delhi,2024-11-26 16:36:00,7056.0
R001294,electric_bike,25.68,Mumbai,2024-04-04 22:23:00,539.28
R001295,diesel_car,43.61,Bangalore,2024-02-05 18:04:00,7457.31
R001296,bus,35.65,Delhi,2024-07-08 21:35:00,3743.25
R001297,petrol_car,7.09,Delhi,2024-05-29 00:28:00,1361.28
R001298,bus,25.43,Pune,2024-03-21 11:04:00,2670.15
R001299,electric_bike,48.74,Bangalore,2024-02-28 22:07:00,1023.54
R001300,electric_bike,10.01,Bangalore,2024-06-06 02:55:00,210.21
R001301,diesel_car,32.73,Bangalore,2024-11-25 13:42:00,5596.83
R001302,petrol_car,47.42,Mumbai,2024-01-27 23:00:00,9104.64
R001303,bus,9.29,Mumbai,2024-05-09 11:48:00,975.45
R001304,bus,20.42,Chennai,2024-12-17 14:01:00,2144.1
R001305,electric_bike,44.73,Delhi,2024-09-03 09:26:00,939.33
R001306,diesel_car,37.15,Delhi,2024-02-14 15:10:00,6352.65
R001307,bus,23.4,Bangalore,2024-12-18 11:30:00,2457.0
R001308,bus,49.6,Chennai,2024-02-24 16:52:00,5208.0
R001309,electric_bike,7.64,Bangalore,2024-08-11 15:19:00,160.44
R001310,petrol_car,41.6,Chennai,2024-04-26 03:37:00,7987.2
R001311,electric_bike,49.61,Delhi,2024-05-14 09:43:00,1041.81
R001312,petrol_car,33.75,Chennai,2024-05-18 04:31:00,6480.0
R001313,electric_bike,47.28,Pune,2024-10-20 03:53:00,992.88
R001314,petrol_car,6.97,Mumbai,2024-11-20 04:12:00,1338.24
R001315,electric_bike,19.79,Mumbai,2024-01-06 03:09:00,415.59
R001316,electric_bike,28.69,Mumbai,2024-10-03 10:17:00,602.49
R001317,petrol_car,5.41,Bangalore,2024-05-26 14:13:00,1038.72
R001318,diesel_car,13.0,Delhi,2024-06-06 13:00:00,2223.0
R001319,diesel_car,10.23,Pune,2024-11-13 04:28:00,1749.33
R001320,electric_bike,15.07,Chennai,2024-05-20 13:16:00,316.47
R001321,diesel_car,20.01,Delhi,2024-08-01 23:37:00,3421.71
R001322,electric_bike,21.92,Pune,2024-01-05 22:20:00,460.32
R001323,petrol_car,8.29,Bangalore,2024-07-17 01:33:00,1591.68
R001324,diesel_car,40.57,Mumbai,2024-11-20 13:40:00,6937.47
R001325,bus,45.69,Bangalore,2024-04-06 17:21:00,4797.45
R001326,diesel_car,5.91,Bangalore,2024-02-21 15:54:00,1010.61
R001327,bus,40.74,Pune,2024-07-20 14:31:00,4277.7
R001328,bus,45.22,Delhi,2024-08-31 22:43:00,4748.1
R001329,diesel_car,26.99,Delhi,2024-06-03 18:03:00,4615.29
R001330,diesel_car,11.81,Mumbai,2024-09-30 21:22:00,2019.51
R001331,bus,45.87,Mumbai,2024-10-02 10:36:00,4816.35
R001332,diesel_car,45.15,Bangalore,2024-08-25 23:31:00,7720.65
R001333,diesel_car,24.87,Bangalore,2024-09-02 11:13:00,4252.77
R001334,diesel_car,25.35,Bangalore,2024-11-15 06:27:00,4334.85
R001335,petrol_car,5.66,Mumbai,2024-11-11 03:05:00,1086.72
R001336,petrol_car,6.44,Mumbai,2024-07-21 07:19:00,1236.48
R001337,petrol_car,15.42,Chennai,2024-02-14 02:30:00,2960.64
R001338,bus,3.66,Mumbai,2024-06-09 23:18:00,384.3
R001339,electric_bike,22.27,Mumbai,2024-01-02 00:15:00,467.67
R001340,bus,9.06,Bangalore,2024-05-18 21:18:00,951.3
R001341,electric_bike,10.26,Pune,2024-04-25 17:23:00,215.46
R001342,electric_bike,44.28,Bangalore,2024-09-27 13:17:00,929.88
R001343,electric_bike,48.39,Mumbai,2024-03-31 09:19:00,1016.19
R001344,petrol_car,22.15,Delhi,2024-11-04 18:29:00,4252.8
R001345,petrol_car,38.89,Delhi,2024-05-23 15:46:00,7466.88
R001346,petrol_car,41.0,Pune,2024-05-27 04:07:00,7872.0
R001347,electric_bike,12.39,Bangalore,2024-07-24 23:06:00,260.19
R001348,bus,14.62,Chennai,2024-10-15 17:36:00,1535.1
R001349,diesel_car,48.87,Mumbai,2024-07-04 12:04:00,8356.77
R001350,petrol_car,33.64,Chennai,2024-06-02 22:29:00,6458.88
R001351,bus,25.0,Pune,2024-06-29 14:22:00,2625.0
R001352,electric_bike,29.97,Pune,2024-03-26 23:25:00,629.37
R001353,diesel_car,37.47,Chennai,2024-06-18 06:31:00,6407.37
R001354,diesel_car,5.7,Pune,2024-09-16 04:58:00,974.7
R001355,electric_bike,43.08,Bangalore,2024-02-10 20:00:00,904.68
R001356,diesel_car,45.39,Bangalore,2024-04-26 03:05:00,7761.69
R001357,electric_bike,47.01,Mumbai,2024-07-20 01:41:00,987.21
R001358,electric_bike,26.82,Bangalore,2024-07-16 20:05:00,563.22
R001359,petrol_car,31.85,Pune,2024-01-26 17:04:00,6115.2
R001360,bus,40.28,Bangalore,2024-12-11 06:32:00,4229.4
R001361,bus,36.75,Delhi,2024-08-28 02:17:00,3858.75
R001362,petrol_car,24.04,Chennai,2024-12-13 13:18:00,4615.68
R001363,petrol_car,20.22,Mumbai,2024-05-11 09:53:00,3882.24
R001364,petrol_car,25.6,Chennai,2024-03-25 11:39:00,4915.2
R001365,petrol_car,15.21,Chennai,2024-03-04 18:17:00,2920.32
R001366,petrol_car,47.26,Delhi,2024-08-03 11:24:00,9073.92
R001367,petrol_car,26.94,Chennai,2024-08-01 05:10:00,5172.48
R001368,bus,9.23,Mumbai,2024-02-02 19:51:00,969.15
R001369,electric_bike,11.27,Delhi,2024-12-06 17:40:00,236.67
R001370,diesel_car,49.54,Pune,2024-08-09 07:50:00,8471.34
R001371,diesel_car,34.62,Pune,2024-07-11 13:29:00,5920.02
R001372,bus,31.32,Mumbai,2024-11-13 16:55:00,3288.6
R001373,petrol_car,21.88,Pune,2024-06-08 19:45:00,4200.96
R001374,bus,35.03,Chennai,2024-10-04 17:12:00,3678.15
R001375,diesel_car,11.42,Chennai,2024-09-25 14:41:00,1952.82
R001376,bus,30.94,Bangalore,2024-02-13 11:17:00,3248.7
R001377,electric_bike,41.54,Delhi,2024-04-29 02:50:00,872.34
R001378,bus,46.17,Pune,2024-01-11 12:00:00,4847.85
R001379,petrol_car,22.08,Pune,2024-07-25 21:36:00,4239.36
R001380,electric_bike,13.75,Bangalore,2024-11-08 02:56:00,288.75
R001381,petrol_car,19.46,Pune,2024-05-09 02:06:00,3736.32
R001382,diesel_car,44.55,Mumbai,2024-11-07 18:21:00,7618.05
R001383,diesel_car,38.83,Delhi,2024-02-18 13:00:00,6639.93
R001384,petrol_car,42.1,Bangalore,2024-08-17 16:38:00,8083.2
R001385,bus,43.66,Bangalore,2024-08-01 02:11:00,4584.3
R001386,petrol_car,44.93,Delhi,2024-04-21 20:59:00,8626.56
R001387,electric_bike,46.28,Chennai,2024-08-31 13:46:00,971.88
R001388,bus,10.59,Chennai,2024-09-13 02:19:00,1111.95
R001389,diesel_car,28.63,Mumbai,2024-08-27 10:54:00,4895.73
R001390,petrol_car,39.16,Pune,2024-05-12 11:50:00,7518.72
R001391,bus,3.97,Chennai,2024-08-03 18:48:00,416.85
R001392,bus,26.19,Bangalore,2024-05-16 20:46:00,2749.95
R001393,diesel_car,43.01,Chennai,2024-08-10 06:10:00,7354.71
R001394,electric_bike,44.48,Mumbai,2024-04-04 01:04:00,934.08
R001395,electric_bike,24.98,Chennai,2024-03-29 15:52:00,524.58
R001396,petrol_car,14.27,Pune,2024-10-16 17:28:00,2739.84
R001397,diesel_car,41.05,Chennai,2024-07-07 20:19:00,7019.55
R001398,petrol_car,49.28,Bangalore,2024-12-02 06:28:00,9461.76
R001399,electric_bike,27.25,Pune,2024-06-15 02:06:00,572.25
R001400,bus,40.73,Mumbai,2024-01-18 17:57:00,4276.65
R001401,petrol_car,40.25,Mumbai,2024-01-28 21:24:00,7728.0
R001402,petrol_car,38.37,Pune,2024-09-06 17:59:00,7367.04
R001403,petrol_car,8.88,Chennai,2024-05-03 03:48:00,1704.96
R001404,bus,19.03,Chennai,2024-12-01 23:40:00,1998.15
R001405,bus,15.3,Delhi,2024-05-26 01:15:00,1606.5
R001406,diesel_car,15.24,Delhi,2024-02-21 19:58:00,2606.04
R001407,electric_bike,11.42,Pune,2024-09-15 11:06:00,239.82
R001408,electric_bike,24.26,Chennai,2024-08-16 01:25:00,509.46
R001409,petrol_car,24.55,Bangalore,2024-10-15 02:16:00,4713.6
R001410,bus,17.75,Delhi,2024-03-28 06:04:00,1863.75
R001411,petrol_car,14.17,Mumbai,2024-01-11 22:36:00,2720.64
R001412,electric_bike,35.31,Mumbai,2024-01-14 06:26:00,741.51
R001413,bus,39.75,Pune,2024-10-18 22:59:00,4173.75
R001414,electric_bike,16.14,Chennai,2024-04-04 13:59:00,338.94
R001415,petrol_car,10.37,Chennai,2024-03-28 04:54:00,1991.04
R001416,bus,35.2,Mumbai,2024-10-03 10:53:00,3696.0
R001417,diesel_car,8.98,Mumbai,2024-03-23 22:19:00,1535.58
R001418,diesel_car,38.93,Bangalore,2024-09-19 11:37:00,6657.03
R001419,bus,4.88,Delhi,2024-10-12 01:33:00,512.4
R001420,bus,41.62,Bangalore,2024-03-27 14:51:00,4370.1
R001421,petrol_car,42.3,Pune,2024-01-21 08:08:00,8121.6
R001422,electric_bike,22.97,Pune,2024-10-07 00:53:00,482.37
R001423,electric_bike,48.55,Pune,2024-01-19 10:52:00,1019.55
R001424,bus,35.88,Pune,2024-02-05 00:42:00,3767.4
R001425,diesel_car,35.07,Mumbai,2024-01-16 10:39:00,5996.97
R001426,diesel_car,25.81,Bangalore,2024-03-27 08:55:00,4413.51
R001427,electric_bike,36.3,Bangalore,2024-04-05 10:53:00,762.3
R001428,bus,16.3,Chennai,2024-05-16 11:45:00,1711.5
R001429,bus,28.69,Bangalore,2024-04-02 17:46:00,3012.45
R001430,petrol_car,30.27,Mumbai,2024-06-21 09:22:00,5811.84
R001431,electric_bike,36.3,Mumbai,2024-09-05 21:44:00,762.3
R001432,bus,46.02,Delhi,2024-06-26 05:16:00,4832.1
R001433,bus,18.49,Bangalore,2024-01-28 09:55:00,1941.45
R001434,diesel_car,3.06,Mumbai,2024-12-25 05:55:00,523.26
R001435,diesel_car,5.77,Bangalore,2024-02-16 05:22:00,986.67
R001436,petrol_car,28.74,Mumbai,2024-03-14 03:35:00,5518.08
R001437,bus,39.75,Bangalore,2024-06-18 08:17:00,4173.75
R001438,bus,6.34,Chennai,2024-06-01 13:20:00,665.7
R001439,petrol_car,21.12,Chennai,2024-05-15 07:22:00,4055.04
R001440,diesel_car,32.45,Chennai,2024-03-14 04:56:00,5548.95
R001441,diesel_car,37.8,Chennai,2024-07-01 00:25:00,6463.8
R001442,petrol_car,32.86,Mumbai,2024-06-27 21:59:00,6309.12
R001443,petrol_car,27.66,Mumbai,2024-10-10 08:14:00,5310.72
R001444,diesel_car,8.3,Delhi,2024-08-03 13:36:00,1419.3
R001445,bus,11.45,Delhi,2024-10-08 01:47:00,1202.25
R001446,electric_bike,37.87,Delhi,2024-09-23 12:17:00,795.27
R001447,petrol_car,23.88,Chennai,2024-08-21 19:54:00,4584.96
R001448,petrol_car,4.34,Mumbai,2024-08-20 09:46:00,833.28
R001449,electric_bike,47.26,Mumbai,2024-09-25 10:00:00,992.46
R001450,diesel_car,32.6,Delhi,2024-03-22 10:38:00,5574.6
R001451,petrol_car,3.1,Delhi,2024-08-04 09:44:00,595.2
R001452,diesel_car,26.59,Delhi,2024-08-11 05:57:00,4546.89
R001453,bus,19.34,Chennai,2024-08-15 06:16:00,2030.7
R001454,bus,18.6,Mumbai,2024-01-03 18:11:00,1953.0
R001455,petrol_car,40.7,Delhi,2024-03-28 00:00:00,7814.4
R001456,electric_bike,45.75,Mumbai,2024-03-14 14:40:00,960.75
R001457,bus,47.16,Delhi,2024-06-01 08:01:00,4951.8
R001458,petrol_car,46.35,Pune,2024-09-30 00:04:00,8899.2
R001459,bus,32.59,Chennai,2024-10-25 04:51:00,3421.95
R001460,diesel_car,18.26,Chennai,2024-09-23 12:19:00,3122.46
R001461,diesel_car,3.92,Pune,2024-12-25 00:56:00,670.32
R001462,bus,23.0,Bangalore,2024-06-23 20:58:00,2415.0
R001463,diesel_car,46.34,Bangalore,2024-05-10 15:04:00,7924.14
R001464,electric_bike,10.29,Pune,2024-08-26 18:20:00,216.09
R001465,electric_bike,40.22,Chennai,2024-08-05 08:41:00,844.62
R001466,electric_bike,20.24,Pune,2024-11-01 02:56:00,425.04
R001467,electric_bike,26.22,Delhi,2024-02-02 17:33:00,550.62
R001468,diesel_car,21.19,Bangalore,2024-07-02 00:23:00,3623.49
R001469,petrol_car,10.32,Bangalore,2024-06-13 04:47:00,1981.44
R001470,bus,41.33,Bangalore,2024-08-18 12:53:00,4339.65
R001471,electric_bike,32.47,Bangalore,2024-05-18 22:47:00,681.87
R001472,petrol_car,22.92,Mumbai,2024-08-10 00:06:00,4400.64
R001473,diesel_car,40.62,Mumbai,2024-09-15 16:41:00,6946.02
R001474,petrol_car,3.26,Bangalore,2024-09-15 15:54:00,625.92
R001475,electric_bike,37.44,Bangalore,2024-03-21 23:23:00,786.24
R001476,electric_bike,44.01,Pune,2024-07-03 11:18:00,924.21
R001477,electric_bike,34.54,Pune,2024-03-29 06:32:00,725.34
R001478,diesel_car,31.49,Pune,2024-06-28 22:16:00,5384.79
R001479,diesel_car,9.44,Mumbai,2024-07-10 08:02:00,1614.24
R001480,diesel_car,31.99,Chennai,2024-03-23 08:41:00,5470.29
R001481,electric_bike,14.01,Chennai,2024-03-26 07:34:00,294.21
R001482,petrol_car,44.31,Delhi,2024-12-29 16:32:00,8507.52
R001483,diesel_car,16.81,Chennai,2024-02-21 04:26:00,2874.51
R001484,petrol_car,30.58,Delhi,2024-01-06 16:38:00,5871.36
R001485,bus,34.44,Pune,2024-02-08 00:34:00,3616.2
R001486,diesel_car,19.28,Chennai,2024-09-02 12:02:00,3296.88
R001487,petrol_car,10.63,Delhi,2024-12-05 15:45:00,2040.96
R001488,bus,19.73,Mumbai,2024-12-01 12:59:00,2071.65
R001489,electric_bike,21.52,Delhi,2024-03-08 03:41:00,451.92
R001490,bus,41.96,Chennai,2024-06-01 00:33:00,4405.8
R001491,bus,31.88,Mumbai,2024-12-27 16:45:00,3347.4
R001492,petrol_car,3.26,Chennai,2024-02-20 13:33:00,625.92
R001493,electric_bike,42.79,Mumbai,2024-05-05 02:05:00,898.59
R001494,bus,49.51,Mumbai,2024-04-21 22:41:00,5198.55
R001495,petrol_car,36.69,Bangalore,2024-08-02 12:42:00,7044.48
R001496,bus,5.84,Mumbai,2024-10-20 18:03:00,613.2
R001497,diesel_car,21.52,Bangalore,2024-09-30 17:58:00,3679.92
R001498,petrol_car,8.83,Delhi,2024-02-08 07:08:00,1695.36
R001499,diesel_car,27.09,Pune,2024-12-15 13:02:00,4632.39
R001500,petrol_car,28.55,Pune,2024-11-29 03:15:00,5481.6
R001501,diesel_car,29.6,Delhi,2024-01-11 04:10:00,5061.6
R001502,bus,17.89,Delhi,2024-11-04 18:26:00,1878.45
R001503,bus,25.89,Bangalore,2024-06-11 20:25:00,2718.45
R001504,electric_bike,40.21,Pune,2024-04-02 07:21:00,844.41
R001505,electric_bike,41.78,Bangalore,2024-07-18 22:38:00,877.38
R001506,bus,48.76,Bangalore,2024-07-28 15:17:00,5119.8
R001507,petrol_car,27.34,Delhi,2024-02-15 10:42:00,5249.28
R001508,petrol_car,37.82,Chennai,2024-08-30 14:23:00,7261.44
R001509,bus,37.17,Chennai,2024-01-01 15:54:00,3902.85
R001510,bus,37.92,Pune,2024-02-03 23:36:00,3981.6
R001511,bus,26.77,Delhi,2024-04-21 03:38:00,2810.85
R001512,diesel_car,47.14,Pune,2024-08-05 13:26:00,8060.94
R001513,electric_bike,39.98,Bangalore,2024-06-21 17:52:00,839.58
R001514,bus,8.04,Chennai,2024-02-14 16:49:00,844.2
R001515,petrol_car,49.4,Pune,2024-12-06 23:45:00,9484.8
R001516,electric_bike,31.71,Delhi,2024-05-24 16:57:00,665.91
R001517,electric_bike,8.9,Mumbai,2024-07-03 16:34:00,186.9
R001518,bus,43.06,Chennai,2024-03-21 08:21:00,4521.3
R001519,electric_bike,37.56,Pune,2024-07-13 13:24:00,788.76
R001520,electric_bike,15.44,Delhi,2024-12-09 12:47:00,324.24
R001521,electric_bike,37.88,Pune,2024-11-08 19:12:00,795.48
R001522,diesel_car,6.53,Mumbai,2024-04-20 10:53:00,1116.63
R001523,petrol_car,41.3,Delhi,2024-09-19 07:27:00,7929.6
R001524,electric_bike,34.9,Chennai,2024-06-07 05:33:00,732.9
R001525,petrol_car,19.16,Pune,2024-12-01 13:32:00,3678.72
R001526,petrol_car,38.11,Delhi,2024-08-20 06:47:00,7317.12
R001527,electric_bike,21.81,Bangalore,2024-07-02 02:34:00,458.01
R001528,electric_bike,4.96,Mumbai,2024-09-14 20:40:00,104.16
R001529,diesel_car,37.95,Delhi,2024-10-11 10:39:00,6489.45
R001530,bus,46.89,Pune,2024-10-28 02:19:00,4923.45
R001531,bus,39.06,Chennai,2024-10-06 07:12:00,4101.3
R001532,diesel_car,19.65,Delhi,2024-12-04 14:54:00,3360.15
R001533,petrol_car,38.69,Chennai,2024-04-25 12:45:00,7428.48
R001534,electric_bike,34.21,Delhi,2024-08-20 06:09:00,718.41
R001535,petrol_car,46.51,Mumbai,2024-06-13 11:06:00,8929.92
R001536,electric_bike,18.94,Chennai,2024-08-07 01:21:00,397.74
R001537,electric_bike,32.02,Mumbai,2024-10-06 00:01:00,672.42
R001538,bus,43.58,Mumbai,2024-10-26 06:19:00,4575.9
R001539,bus,6.66,Mumbai,2024-06-05 04:04:00,699.3
R001540,petrol_car,5.03,Delhi,2024-11-13 21:34:00,965.76
R001541,petrol_car,20.0,Delhi,2024-12-10 02:12:00,3840.0
